date,ticker,close,high,low,open,volume
2015-01-07,AMZN,14.920999526977539,15.064000129699707,14.766500473022461,14.875,52806000
2015-01-07,CSCO,19.59312629699707,19.664896266178037,19.36346349073662,19.478294893866845,27570800
2015-01-07,GOOGL,25.084489822387695,25.399317861888598,25.010004697078788,25.372504277576205,46918000
2015-01-07,IBM,93.8786849975586,95.1804540190184,93.26110186945418,95.1804540190184,4918083
2015-01-07,INTC,27.63559913635254,27.673960015168987,27.060177173863448,27.344051189202112,27725200
2015-01-07,LRCX,6.653529167175293,6.72729522134539,6.60892637967643,6.629512407446602,15085000
2015-01-07,META,75.68342590332031,76.88601125089447,75.35544601325951,76.2896890033786,22045300
2015-01-07,MS,27.402605056762695,27.484205040344918,27.15038821196107,27.39518816270773,9957700
2015-01-07,MSFT,39.48043441772461,39.676854100469185,38.848476005025134,39.2669343376432,29114100
2015-01-07,NFLX,4.674284934997559,4.742142200469971,4.627141952514648,4.7287139892578125,98500220
2015-01-07,NVDA,0.459282249212265,0.4679207898638535,0.4578424829018714,0.46384146151953387,321808000
2015-01-07,ORCL,36.68197250366211,36.99650993508355,36.56295527282485,36.83499141470777,13502200
2015-01-07,QCOM,54.20820999145508,54.752275606076736,53.642082887217605,53.94352820935186,10030700
2015-01-07,TSLA,14.063332557678223,14.3186674118042,13.985333442687988,14.223333358764648,44526000
2015-01-08,AAPL,24.805082321166992,24.8627226324375,24.097885309857276,24.21538332281689,237458000
2015-01-08,ADBE,72.91999816894531,73.05999755859375,71.30999755859375,71.4000015258789,2624200
2015-01-08,ADP,67.47582244873047,67.48374662840529,66.26368286674028,66.51720221693184,3358700
2015-01-08,AMZN,15.02299976348877,15.156999588012695,14.805500030517578,15.015999794006348,61768000
2015-01-08,CSCO,19.74384307861328,20.16010725105911,19.715134543804055,19.765374479720204,40907000
2015-01-08,GOOGL,25.17188835144043,25.201185341632538,24.581459095460982,24.903737353275783,73054000
2015-01-08,IBM,95.91912841796875,96.29451789368345,94.18141675997956,94.59919156818195,4431693
2015-01-08,INTC,28.149642944335938,28.387485089253417,27.8197340996994,27.904129793920042,31765400
2015-01-08,LRCX,6.8259358406066895,6.834513079147579,6.6904121178216975,6.714428876541887,18713000
2015-01-08,META,77.70099639892578,77.75069308515504,75.61386448234238,76.26981676120015,23961000
2015-01-08,MS,27.81060218811035,28.01088943527678,27.66223885371705,27.66223885371705,8079600
2015-01-08,MSFT,40.64188003540039,40.77851997201219,39.89890058368327,39.92451955375016,29645200
2015-01-08,NFLX,4.777927875518799,4.783570766448975,4.647857189178467,4.711856842041016,96242090
2015-01-08,NVDA,0.4765593707561493,0.4794389037929278,0.46432144116601226,0.4645614117875406,283780000
2015-01-08,ORCL,36.903018951416016,37.35357308791381,36.87751686607155,37.09004289164822,17516900
2015-01-08,QCOM,54.78169631958008,55.362525590897,54.509660652964364,54.62729951722947,10937200
2015-01-08,TSLA,14.041333198547363,14.25333309173584,14.000666618347168,14.187333106994629,51637500
2015-01-09,AAPL,24.83168601989746,25.106583234710648,24.432640311803063,24.97800165194986,214798000
2015-01-09,ADBE,71.83999633789062,73.12999725341797,71.62999725341797,72.88999938964844,1730300
2015-01-09,ADP,66.9925537109375,67.49167430186141,66.63604418403048,67.38075995818463,1751600
2015-01-09,AMZN,14.846500396728516,15.143500328063965,14.833999633789062,15.074000358581543,51848000
2015-01-09,CSCO,19.94478988647461,20.145744065588193,19.700772924210103,19.858665689070445,33619600
2015-01-09,GOOGL,24.864505767822266,25.25580791623763,24.76171626073284,25.23495185459241,42000000
2015-01-09,IBM,96.3369140625,97.08164357236019,95.21073584490075,95.91913920730475,4694762
2015-01-09,INTC,28.203357696533203,28.471889801997612,27.92715750988911,28.211031631209963,22850500
2015-01-09,LRCX,6.838801860809326,6.890266518752006,6.7933413925097215,6.812211644387281,14618000
2015-01-09,META,77.26368713378906,78.13830025200629,76.72699478833289,77.7208678171074,21157000
2015-01-09,MS,27.358091354370117,27.899615041646154,27.1800548127613,27.877361535118112,7807500
2015-01-09,MSFT,40.30027389526367,40.838295008597264,40.05261627855695,40.65895572340363,23944200
2015-01-09,NFLX,4.704142093658447,4.802000045776367,4.689857006072998,4.763142108917236,95779600
2015-01-09,NVDA,0.478479266166687,0.4820786840894606,0.47176040038651557,0.47823932404210445,209540000
2015-01-09,ORCL,36.886016845703125,37.48958998602772,36.7755024032991,37.38757840074929,15957500
2015-01-09,QCOM,54.715518951416016,55.04637402534399,54.14204355446944,54.82580397605867,9038900
2015-01-09,TSLA,13.77733325958252,13.998666763305664,13.663999557495117,13.928000450134277,70024500
2015-01-12,AAPL,24.21981430053711,24.96913151622689,24.12005372825121,24.962481036924252,198603200
2015-01-12,ADBE,71.12000274658203,72.26000213623047,70.75,72.12999725341797,1337900
2015-01-12,ADP,66.667724609375,67.37282541906835,66.39835692730679,67.1193060947334,1326100
2015-01-12,AMZN,14.570500373840332,14.92549991607666,14.46399974822998,14.878000259399414,68428000
2015-01-12,CSCO,20.131397247314453,20.239052876095425,19.966327290900963,20.095512950319584,38648400
2015-01-12,GOOGL,24.682762145996094,24.842658628436677,24.37736763109752,24.79101477343398,57138000
2015-01-12,IBM,94.72026062011719,96.42164563616986,94.30854512167969,96.27027225415115,4380230
2015-01-12,INTC,28.080591201782227,28.387484092399056,27.79671718034754,28.310762333118603,29400800
2015-01-12,LRCX,6.631228446960449,6.819074537926141,6.614073558411137,6.819074537926141,21542000
2015-01-12,META,76.24994659423828,77.52210296818447,75.74306918245813,77.36307963011615,19190200
2015-01-12,MS,26.979761123657227,27.402594669396844,26.734964095500082,27.395177778153364,9385900
2015-01-12,MSFT,39.796417236328125,40.599179695261356,39.591458965187755,40.49669730193819,23651900
2015-01-12,NFLX,4.554714202880859,4.719857215881348,4.52642822265625,4.710000038146973,129446100
2015-01-12,NVDA,0.47247999906539917,0.4799187439445585,0.4681607287679965,0.47967877335927483,190732000
2015-01-12,ORCL,36.78400802612305,37.209060113446554,36.43546544423338,36.77550516835814,16055700
2015-01-12,QCOM,54.090576171875,54.68610743222419,53.58326844086396,54.50965476421872,8749300
2015-01-12,TSLA,13.480667114257812,13.631333351135254,13.283332824707031,13.536666870117188,89254500
2015-01-13,AAPL,24.434858322143555,25.006823287798543,24.14444274972402,24.70310506385616,268367600
2015-01-13,ADBE,70.58999633789062,72.95999908447266,69.94999694824219,71.94999694824219,2103800
2015-01-13,ADP,66.53306579589844,67.73728147368136,65.9864121164708,67.1827096571457,1924100
2015-01-13,AMZN,14.737000465393066,15.074999809265137,14.661499977111816,14.87399959564209,82728000
2015-01-13,CSCO,20.16728401184082,20.59790244372854,20.023744078245493,20.246229743309815,36074200
2015-01-13,GOOGL,24.91813850402832,25.25580972132809,24.69269412237646,24.95637461977738,60958000
2015-01-13,IBM,94.9443130493164,96.85761554163098,94.2601272030064,95.21677361727448,4578865
2015-01-13,INTC,28.003862380981445,28.763420484015004,27.84274497107174,28.287736330833805,31478000
2015-01-13,LRCX,6.566896438598633,6.765893188827605,6.491414616473876,6.698131330900112,16532000
2015-01-13,META,75.98159790039062,77.60161595827729,75.38527553778306,76.75682531269572,25179600
2015-01-13,MS,26.72755241394043,27.49162261239105,26.467918695405697,27.224569170586584,12447800
2015-01-13,MSFT,39.59145736694336,40.91515727861193,39.33525790948377,40.1123981098378,35270600
2015-01-13,NFLX,4.625570774078369,4.704822063446045,4.590000152587891,4.605713844299316,187292560
2015-01-13,NVDA,0.4717601239681244,0.48567776022827586,0.46840070734912326,0.4760793943392592,236720000
2015-01-13,ORCL,36.49497985839844,37.36208668106376,36.18894177476471,37.12405525885379,12878200
2015-01-13,QCOM,53.649444580078125,55.17871607651287,53.340650992143075,54.377316782876306,12584500
2015-01-13,TSLA,13.616666793823242,13.840666770935059,13.394000053405762,13.554667472839355,67159500
2015-01-14,AAPL,24.34174919128418,24.49471531323738,24.053549306454705,24.173263026705097,195826400
2015-01-14,ADBE,69.98999786376953,70.4000015258789,68.9800033569336,69.87999725341797,1927100
2015-01-14,ADP,66.34290313720703,66.540965308301,65.73287430976386,65.82002214859543,1792200
2015-01-14,AMZN,14.66349983215332,14.795499801635742,14.324999809265137,14.596500396728516,110774000
2015-01-14,CSCO,20.038095474243164,20.131395459482935,19.837139869783112,19.980679782811443,29494400
2015-01-14,GOOGL,25.12322235107422,25.238925193681148,24.737385194944682,24.849610132852423,52800000
2015-01-14,IBM,94.33279418945312,94.75056901538417,93.0855192372558,93.7636459307219,4906054
2015-01-14,INTC,27.888778686523438,28.31842806807654,27.55119891106905,27.87343667892062,34250300
2015-01-14,LRCX,6.523151874542236,6.574616534401958,6.475117946603642,6.478549087529527,13507000
2015-01-14,META,75.81262969970703,76.72699102145354,75.56416145471185,75.95177131029241,25918600
2015-01-14,MS,26.1192684173584,26.223121917261114,25.711271312113887,26.215705022894763,15898600
2015-01-14,MSFT,39.24986267089844,39.48898502905092,38.95950236709095,39.24986267089844,29719600
2015-01-14,NFLX,4.631999969482422,4.736999988555908,4.567999839782715,4.704570770263672,198845990
2015-01-14,NVDA,0.4736798107624054,0.47511957711191094,0.46552121106290656,0.4667210068190321,155260000
2015-01-14,ORCL,36.60548782348633,36.69899656095802,36.09542336048267,36.09542336048267,12707400
2015-01-14,QCOM,53.09803009033203,53.67150555354838,52.52455462711569,53.274482784553214,13203500
2015-01-14,TSLA,12.845999717712402,13.013333320617676,12.333333015441895,12.388667106628418,173278500
2015-01-15,AAPL,23.68110466003418,24.39938521357673,23.645634871541997,24.38608425431382,240056000
2015-01-15,ADBE,70.29000091552734,71.75,70.16000366210938,71.70999908447266,2839200
2015-01-15,ADP,66.31122589111328,66.81826466822812,66.0180976869438,66.44591278845552,1434800
2015-01-15,AMZN,14.34749984741211,14.800000190734863,14.340999603271484,14.699999809265137,88384000
2015-01-15,CSCO,19.67206573486328,20.23904676468344,19.62900431769269,20.16009969245588,29521100
2015-01-15,GOOGL,25.02787971496582,25.31291255255308,24.9285643255735,25.270207825427626,51068000
2015-01-15,IBM,93.58806610107422,95.04120870663954,93.33982291924431,94.87167701328693,4443826
2015-01-15,INTC,27.76603126525879,28.29542143072432,27.64327467685697,28.02688938145614,47181800
2015-01-15,LRCX,6.577189922332764,6.6741150511536995,6.5523150711456,6.578047605303915,21477000
2015-01-15,META,73.59629821777344,76.1008548255736,73.0894208678362,75.9318982364776,34134000
2015-01-15,MS,25.651926040649414,26.15635688963772,25.429379606636523,25.96348652059473,17568100
2015-01-15,MSFT,38.839942932128906,39.608544696768384,38.78016315685177,39.4719047450273,32750800
2015-01-15,NFLX,4.6251420974731445,4.6785712242126465,4.584427833557129,4.65642786026001,116786880
2015-01-15,NVDA,0.47032052278518677,0.47991889146067385,0.4700805521261416,0.4770393865791067,188932000
2015-01-15,ORCL,36.239952087402344,37.098556118920804,36.18894465510671,36.962539542356765,13431000
2015-01-15,QCOM,52.48043441772461,53.37005728185457,52.23781407974714,53.1274369438771,10858400
2015-01-15,TSLA,12.791333198547363,13.050000190734863,12.666666984558105,12.965999603271484,78247500
2015-01-16,AAPL,23.49710464477539,23.849595354822647,23.321967985130645,23.727664233749223,314053200
2015-01-16,ADBE,71.7300033569336,71.8499984741211,70.02999877929688,70.02999877929688,2375300
2015-01-16,ADP,67.00045013427734,67.05590728314111,65.88338298019976,66.20027751977793,2261500
2015-01-16,AMZN,14.536999702453613,14.53950023651123,14.262499809265137,14.314000129699707,69564000
2015-01-16,CSCO,19.865848541259766,19.93044136569218,19.52853015391316,19.636185773899225,26655100
2015-01-16,GOOGL,25.34817123413086,25.367536494599175,24.98219376296395,24.98517347094758,49658000
2015-01-16,IBM,95.14410400390625,95.44078194648208,93.13393216308735,93.13393216308735,6020776
2015-01-16,INTC,27.965513229370117,28.12663070679269,27.244315694101072,27.712326113350642,62812200
2015-01-16,LRCX,6.6543869972229,6.683550264538625,6.541164659994338,6.560034913197507,23135000
2015-01-16,META,74.7193832397461,74.85852487323916,73.38758928433337,73.58636846264514,21791500
2015-01-16,MS,25.88188934326172,26.00057946702502,25.169748600681892,25.48872883888248,27056100
2015-01-16,MSFT,39.48897933959961,39.52313687919715,38.57519592811523,38.69475871884193,35695300
2015-01-16,NFLX,4.819141864776611,4.824999809265137,4.638142108917236,4.681944847106934,196964740
2015-01-16,NVDA,0.47895899415016174,0.47943890679082884,0.468160802405503,0.46960056893289503,181512000
2015-01-16,ORCL,36.9880256652832,37.0815376293337,35.916895992726566,36.12092239091761,17786700
2015-01-16,QCOM,52.414268493652344,52.517199697239725,51.554055316816424,52.0907672199035,12372300
2015-01-16,TSLA,12.871333122253418,12.965999603271484,12.643333435058594,12.713333129882812,54048000
2015-01-20,AAPL,24.102319717407227,24.157742637400762,23.610163917244932,23.907229956551088,199599600
2015-01-20,ADBE,71.48999786376953,71.98999786376953,70.58000183105469,71.79000091552734,1612000
2015-01-20,ADP,67.31739044189453,67.51545266819438,66.38253649198404,67.20647607871697,1572100
2015-01-20,AMZN,14.472000122070312,14.668000221252441,14.319499969482422,14.629500389099121,61502000
2015-01-20,CSCO,20.1457462310791,20.289286119216094,19.851490692406312,19.923260636474808,33684200
2015-01-20,GOOGL,25.322349548339844,25.603908287449528,25.294045162593612,25.462880766741375,46796000
2015-01-20,IBM,95.02909851074219,95.25917378250298,93.26110997879337,94.87772506245334,8778869
2015-01-20,INTC,27.689300537109375,27.9731745071856,27.290341022186226,27.696971540950575,35929400
2015-01-20,LRCX,6.73330020904541,6.762463479171936,6.60892716270844,6.68355090870966,15311000
2015-01-20,META,75.77287292480469,75.842443729229,74.36157513068342,75.25606231803106,22821600
2015-01-20,MS,25.778032302856445,25.83737877149574,25.214254999760055,25.221671893442277,19400600
2015-01-20,MSFT,39.61705780029297,39.83909961522649,38.91677809058203,39.54019767323927,36161900
2015-01-20,NFLX,4.9828572273254395,5.0,4.771428108215332,4.860857009887695,405512870
2015-01-20,NVDA,0.4803987443447113,0.4849579285787386,0.4743997364214624,0.4823183948421144,140308000
2015-01-20,ORCL,37.3195686340332,37.430079824296094,36.74999724122248,37.03053313086573,16308400
2015-01-20,QCOM,53.28919219970703,53.825904131661886,52.33339599003838,52.75247465842198,12036700
2015-01-20,TSLA,12.795332908630371,12.941332817077637,12.469332695007324,12.924667358398438,67548000
2015-01-21,AAPL,24.28632926940918,24.621082558011924,24.002562439263624,24.153312880657907,194303600
2015-01-21,ADBE,71.54000091552734,71.88999938964844,70.37000274658203,71.16000366210938,1787900
2015-01-21,ADP,66.9925537109375,67.4599836258997,66.62812000394545,66.9925537109375,1729500
2015-01-21,AMZN,14.862500190734863,15.300000190734863,14.36299991607666,14.482000350952148,201302000
2015-01-21,CSCO,19.980682373046875,20.231876568961482,19.88020524224033,20.13857520272834,29298500
2015-01-21,GOOGL,25.841272354125977,25.913772273257056,25.304970336915034,25.3670422244098,46356000
2015-01-21,IBM,92.08649444580078,93.54568651670179,91.46891128018666,92.65563308406699,12444367
2015-01-21,INTC,27.988521575927734,28.141968005175954,27.443789532506397,27.50516634815736,27442600
2015-01-21,LRCX,6.86539363861084,6.923720185884786,6.679263297250906,6.740162894108323,19332000
2015-01-21,META,76.26981353759766,76.82638758577232,75.38526715518097,75.6933729480105,25096700
2015-01-21,MS,25.76319122314453,25.91155453924874,25.318104104626784,25.73351799396471,15830500
2015-01-21,MSFT,39.21570587158203,39.403587045504146,38.83994678149155,39.23278627446165,39081100
2015-01-21,NFLX,5.846857070922852,5.923999786376953,5.741000175476074,5.923428058624268,669027660
2015-01-21,NVDA,0.48711761832237244,0.48831744288992246,0.4743997754024205,0.47775922125969783,144780000
2015-01-21,ORCL,36.97101974487305,37.34506429046867,36.73298844959493,37.14103792921443,15876600
2015-01-21,QCOM,52.63481903076172,53.38475258346355,51.42904901399448,51.67167490512321,17008900
2015-01-21,TSLA,13.104666709899902,13.245332717895508,12.633999824523926,12.636667251586914,62295000
2015-01-22,AAPL,24.918142318725586,24.933660666894788,24.324008616661335,24.443722313126493,215185600
2015-01-22,ADBE,73.4800033569336,73.6500015258789,70.9000015258789,71.9000015258789,2178500
2015-01-22,ADP,68.61668395996094,68.75928901672002,66.54891365914428,67.34116263127694,1980000
2015-01-22,AMZN,15.515999794006348,15.612500190734863,15.0,15.0,107252000
2015-01-22,CSCO,20.454362869262695,20.461540002958298,19.535710289699445,19.77255022606129,49494700
2015-01-22,GOOGL,26.680978775024414,26.75745100381848,25.91675089510246,25.970876260307634,56068000
2015-01-22,IBM,94.08454132080078,94.28433992907105,91.8866696558265,91.99565774308512,6401625
2015-01-22,INTC,28.31843376159668,28.38748451668013,27.72766684071552,28.04990467335413,31809900
2015-01-22,LRCX,6.935727119445801,6.940873216930562,6.744449514430015,6.887692786207412,16032000
2015-01-22,META,77.17425537109375,77.27364117440206,76.21019715543657,76.69719289950282,19519500
2015-01-22,MS,26.356643676757812,26.393736630971453,25.429376417318878,25.651922823420307,18792700
2015-01-22,MSFT,40.24903106689453,40.25756963563815,39.35233149220989,39.60853090529803,35898000
2015-01-22,NFLX,6.120571136474609,6.137427806854248,5.7828569412231445,5.85699987411499,333193980
2015-01-22,NVDA,0.49551621079444885,0.49695597736833275,0.4830383101018328,0.4880774358996431,159712000
2015-01-22,ORCL,37.447086334228516,38.5352218274298,36.70749664802562,37.36207721825665,17969100
2015-01-22,QCOM,52.870121002197266,53.002456338915906,52.08342354949652,52.833357446888094,10450100
2015-01-22,TSLA,13.441332817077637,13.549332618713379,13.013333320617676,13.133333206176758,61753500
2015-01-23,AAPL,25.046720504760742,25.217422311588972,24.725266634096982,24.895970132298086,185859200
2015-01-23,ADBE,74.05999755859375,74.4000015258789,73.05999755859375,73.44000244140625,1851700
2015-01-23,ADP,68.80680084228516,69.06824437326847,68.4423671526015,68.6483535143803,2088000
2015-01-23,AMZN,15.619500160217285,15.846500396728516,15.38599967956543,15.404000282287598,89928000
2015-01-23,CSCO,20.246232986450195,20.45436578661332,20.195994412313848,20.353888638340624,21802500
2015-01-23,GOOGL,26.911888122558594,27.08370344521056,26.604012082611273,26.717231526720393,45966000
2015-01-23,IBM,94.37515258789062,95.42262871948066,93.78179667159026,93.86655766087154,5057201
2015-01-23,INTC,27.965513229370117,28.41050477559646,27.91180740356259,28.35679894978894,27427100
2015-01-23,LRCX,6.897986888885498,6.913426819797794,6.753885911429839,6.827651970759301,21025000
2015-01-23,META,77.35314178466797,77.71093669151557,76.56798116034403,77.17424433124417,16746500
2015-01-23,MS,26.074756622314453,26.58660713384066,26.059920006499837,26.215700227860623,10969300
2015-01-23,MSFT,40.291744232177734,40.47108355701524,39.96722312693362,40.44546458425371,26211600
2015-01-23,NFLX,6.249357223510742,6.274284839630127,6.088141918182373,6.099856853485107,267843520
2015-01-23,NVDA,0.49695584177970886,0.4979156668301599,0.49191666014599733,0.49599595951849007,120416000
2015-01-23,ORCL,37.56610107421875,37.863639471289694,37.33657256546915,37.38757998171016,14150300
2015-01-23,QCOM,53.06863021850586,53.193617333045054,52.517210538600075,52.94364310396667,8142100
2015-01-23,TSLA,13.419333457946777,13.566666603088379,13.222000122070312,13.352666854858398,51579000
2015-01-26,AAPL,25.073326110839844,25.35265807271684,25.006819628451208,25.215208636250004,222460000
2015-01-26,ADBE,72.73999786376953,73.1500015258789,71.68000030517578,72.61000061035156,3593700
2015-01-26,ADP,68.58496856689453,68.8384879048673,67.72933853459475,68.33144922892176,1527100
2015-01-26,AMZN,15.482999801635742,15.649999618530273,15.37600040435791,15.590999603271484,63394000
2015-01-26,CSCO,20.0739803314209,20.26058167603541,19.880203222961843,20.253404543292763,18370100
2015-01-26,GOOGL,26.652175903320312,26.889539089940442,26.421268434668356,26.889539089940442,30932000
2015-01-26,IBM,94.67182159423828,96.54878766743352,94.31459047878195,95.82221672614737,8250953
2015-01-26,INTC,27.474485397338867,27.85042615792494,27.29034905672172,27.766030457089908,30906800
2015-01-26,LRCX,6.963174343109131,6.970036624169842,6.835370186670515,6.9125673720634735,16412000
2015-01-26,META,77.02516174316406,77.989219819496,76.81644931158442,77.50222414581015,19260800
2015-01-26,MS,26.045089721679688,26.08217985533447,25.71127285919502,25.874472843031036,9899900
2015-01-26,MSFT,40.146549224853516,40.249031597641995,39.48897191709859,40.138010655997306,42525500
2015-01-26,NFLX,6.379427909851074,6.389856815338135,6.195713996887207,6.257142066955566,212690450
2015-01-26,NVDA,0.4947964549064636,0.4971960474105168,0.49167697893011475,0.4947964549064636,133240000
2015-01-26,ORCL,37.3195686340332,37.58309881084885,37.01353066092769,37.54909387097278,12059500
2015-01-26,QCOM,53.384765625,53.597981859352366,52.73041486858365,53.06126435779918,9203700
2015-01-26,TSLA,13.770000457763672,13.907999992370605,13.403332710266113,13.45533275604248,48517500
2015-01-27,AAPL,24.195430755615234,24.935881874965276,24.171044534562267,24.922579223516976,382274800
2015-01-27,ADBE,71.45999908447266,72.36000061035156,71.05999755859375,71.70999908447266,1798600
2015-01-27,ADP,67.84028625488281,68.48201211712289,67.16687574863306,67.9036676316637,1697300
2015-01-27,AMZN,15.337499618530273,15.51200008392334,15.131500244140625,15.3149995803833,58406000
2015-01-27,CSCO,19.306041717529297,19.8012528433487,19.133794667004693,19.751014291391257,46110500
2015-01-27,GOOGL,25.880996704101562,26.456527426992785,25.86460925644672,26.387999822512203,39148000
2015-01-27,IBM,93.04315185546875,93.90291910316239,92.38924246577315,93.81209889147027,5919942
2015-01-27,INTC,26.2315673828125,26.63820088137491,25.7405411239987,26.392687751968012,58456200
2015-01-27,LRCX,6.874826908111572,6.942588355158167,6.839659046752189,6.870538084676811,14573000
2015-01-27,META,75.31571197509766,76.40897100893899,75.16662947442589,76.24001438008143,20110000
2015-01-27,MS,25.711275100708008,25.98574550943675,25.48131172432681,25.703858205248768,9021500
2015-01-27,MSFT,36.43165588378906,36.89281686835987,35.96195632887563,36.6793167745126,169164000
2015-01-27,NFLX,6.488142013549805,6.533999919891357,6.304999828338623,6.3094282150268555,246125530
2015-01-27,NVDA,0.4710403382778168,0.4875975390202991,0.4700804843853505,0.4871175977713705,357948000
2015-01-27,ORCL,36.8945198059082,37.294066533902416,36.197434692593376,36.56297647776983,14984100
2015-01-27,QCOM,52.767173767089844,53.30389127841211,52.15694037830357,52.862756748318816,11398800
2015-01-27,TSLA,13.732000350952148,13.868666648864746,13.553333282470703,13.628000259399414,41715000
2015-01-28,AAPL,25.563264846801758,26.186219563325192,25.563264846801758,26.077589431824446,585908400
2015-01-28,ADBE,70.25,71.83999633789062,70.06999969482422,71.54000091552734,2281100
2015-01-28,ADP,66.96875,68.37103292124854,66.91329285897957,68.02244172376302,2137000
